zinc_id,smiles
ZINC000000008882,CC1(C)OC(=O)Nc2ccc(-c3ccc(C#N)[nH]3)cc21
ZINC000000008883,CC1(C)OC(=O)Nc2ccc3c(c21)COc1c(F)cc(C#N)cc1-3
ZINC000000008884,CC1(C)OC(=O)Nc2ncc(-c3cccc(Cl)c3)cc21
ZINC000000008885,CC1(C)OC(=O)Nc2ccc(-c3cccc(F)c3)cc21
ZINC000000008886,CCSc1ccc(-c2ccccn2)c2c1C(=O)C[C@H](C)C2
ZINC000000008887,N=C1c2ccc(Cl)cc2CN1Cc1ccccc1OC(F)(F)F
ZINC000000008888,Nc1c(C(=O)C2CCCCC2)oc2cc(OCc3ccccc3)ccc12
ZINC000000008889,Cc1ccc2sc(N)nc2c1C
ZINC000000008891,O=C(Cc1cc(=O)c2cc(OC(F)(F)F)ccc2[nH]1)NO
ZINC000000008892,CCOC(=O)CCCn1c(=O)c2sc(N)nc2n(C)c1=O
ZINC000000008893,Cc1nn(-c2ccccn2)c2c1C(=O)CC(C)(C)[C@@H]2Br
ZINC000000008895,c1ccc(Cn2cnc(-c3cccs3)c2)cc1
ZINC000000008896,O=C(NNc1nc2ccccc2n2cccc12)c1cnccn1
ZINC000000008897,CC1=C[C@@H]2O[C@@]3(O)C[C@]4(CO4)[C@](C)([C@H]3O)[C@@]2(C)CC1
ZINC000000008898,CC1=CC[C@@]23O[C@]2(C)CC[C@H]2[C@@H](CN(C)C)C(=O)O[C@@H]2[C@@H]13
ZINC000000008901,O=C(Nc1nc(-c2ccccc2)ns1)C1CCC(O)CC1
ZINC000000008902,CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21
ZINC000000008905,CC(C)Oc1ccccc1NC(=O)Nc1ccc2cnccc2n1
ZINC000000008906,CC1=C(c2csc3ccccc23)N2CCN=C2S1
ZINC000000008907,OCC1=C(c2csc3ccccc23)N2CCN=C2S1
ZINC000000008908,Clc1ccc(Nc2ncnn3cccc23)cc1
ZINC000000008909,O=C(NCc1ccccc1)C1=CNc2ccccc2S1
ZINC000000008910,CC(=S)NC[C@@H]1CN(c2ccc3c(c2)CC[C@H](C)N3C=O)C(=O)O1
ZINC000000008911,NCC1(CC(=O)O)Cc2ccccc2C1
ZINC000000008912,NC[C@H](CC(=O)O)Cc1ccco1
ZINC000000008913,COc1ccc(/C=N/NC(N)=O)cc1OC1CCCC1
ZINC000000008914,C[C@@H](F)CSc1nc2cccnc2n2c(C(F)(F)F)nnc12
ZINC000000008915,CN(CCO)Cc1ccc2c(c1)N=C(N)c1sccc1C2
ZINC000000008916,Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ccc2C(N)=O)c1
ZINC000000008917,CCOc1cc(CCN2CCOc3ccccc32)ccc1OC
ZINC000000008918,COc1ccc2c(c1)CCC1(CCN(CC3CC3)CC1)C2=O
ZINC000000008919,CSc1ccc2c(c1)CC(=O)c1c(O)cc(O)cc1S2
ZINC000000008920,Nc1cccc2nc(Cc3nc4ccccc4[nH]3)[nH]c12
ZINC000000008921,CC(=O)c1coc(=O)c2c(O)cc(O)cc12
ZINC000000008923,O=C(Nc1ccccc1)c1c(Nc2ccccc2)[nH]c(=O)[nH]c1=O
ZINC000000008924,NC(=O)c1cc2c(Oc3ccc(Cl)cc3)cncc2s1
ZINC000000008925,O=C(O)CC/C(=N\O)c1ccc(-c2ccccc2)c(F)c1
ZINC000000008926,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@H]2c1ccc2ccccc2c1
ZINC000000008928,Cc1c(C)n(C[C@@H]2C[C@H]2C)c2c(OCc3ccc(F)cc3)nncc12
ZINC000000008930,O=C(Nc1cccc(C(=O)O)c1)Nc1ccccc1Br
ZINC000000008931,Cn1c(C(F)(F)F)nc2cc(Cl)ccc21
ZINC000000008932,CC(C)(C)C1(O)CCS(=O)CC1
ZINC000000008933,CC(C)(C)c1snc(O)c1C[C@H](N)C(=O)O
ZINC000000008935,S=C(NCc1ccco1)Nc1nccs1
ZINC000000008936,Brc1cscc1Cc1c[nH]cn1
ZINC000000008937,CO[C@]1(C2=NCCN2)COc2c(F)cccc2O1
ZINC000000008938,O=C1CCC(c2ccc(COC(=O)c3ccccc3)cc2)=NN1
ZINC000000008939,O=C1NN=C(c2ccc(NC(=O)c3cccc(F)n3)cc2)CO1
ZINC000000008941,Cc1ccc2c(c1)ncn2-c1ccnc(N[C@@H](C)c2ccccc2)n1
ZINC000000008943,COc1ccc(-c2nc(-c3cccc(CN)c3)n[nH]2)cc1
ZINC000000008944,Cn1cc(-n2c(-c3cccc(F)c3)nc3c(N)ncnc32)ccc1=O
ZINC000000008945,COc1ccc(Br)c(-c2nc3ccccc3c(=O)o2)c1
ZINC000000008946,C[C@H](CO)Nc1nc(C(=O)c2cccs2)c2sccc2n1
ZINC000000008949,Cc1cccc(-c2nc3nc(S(C)(=O)=O)nc(N)n3n2)c1
ZINC000000008950,O=C1C=C(Nc2ccc3cnn(C4CCCC4)c3c2)CC1
ZINC000000008951,CC(C)n1ccc2ccc(CCN(C)C)cc21
ZINC000000008952,O=C1Nc2c(F)cc(Cl)cc2[C@@]12C=CCNC2
ZINC000000008954,NCCc1cccc2c1ccn2S(=O)(=O)c1ccccc1
ZINC000000008955,CCn1c(N)nc(N2CCc3ccccc3CC2)c(C#N)c1=O
ZINC000000008956,O=C1c2ncccc2-c2nc3ccccc3c3ccnc1c23
ZINC000000008959,COc1cc2c(C)nc3[nH]nc(-c4ccccc4)c3c2cc1OC
ZINC000000008960,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
ZINC000000008961,CNC(=O)c1c(O)c(O)cc(C)[n+]1C
ZINC000000008962,O=C(Nc1ccccc1Br)Nc1cncc2n[nH]nc12
ZINC000000008963,Nc1nc(Nc2ccccc2)nn1C(=O)c1ccc2c(c1)OCO2
ZINC000000008964,CC(=O)c1ccc2n1C(=O)c1cccc(NC(=O)Nc3ccccn3)c1-2
ZINC000000008965,CCc1coc2c(N3CCNCC3)cccc12
ZINC000000008966,C[N+]1=C(CCc2ccc(F)cc2)c2cc3c(cc2CC1)OCO3
ZINC000000008967,CC[C@@H]1CN(c2ccc(C(F)(F)F)c3ccoc23)CCN1
ZINC000000008968,O=C1N=C2C=CC=CN2C1(Cc1ccccc1)Cc1ccccc1
ZINC000000008969,O=C(O)C[C@@H](NC(=O)c1ccccc1)C(=O)CF
ZINC000000008971,COc1ccc2c3c(n(C[C@H](C)N)c2c1)CCC3
ZINC000000008973,COc1cc(/C=C\c2ccc(C)c(O)c2)cc(OC)c1OC
ZINC000000008974,O=C1c2ncccc2-c2nccc3ccnc1c23
ZINC000000008975,O=C(NCCN1CCCCC1)Nc1cc(C2CC2)n[nH]1
ZINC000000008976,O=C(Nc1cc(C2CC2)[nH]n1)C(c1ccccc1)c1ccccc1
ZINC000000008977,N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1
ZINC000000008979,Cc1onc(-c2ccccc2)c1-c1ccnc(Nc2ccccc2)n1
ZINC000000008980,CCCN1CCC(COc2nc3ccsc3n3cccc23)CC1
ZINC000000008981,O=C1NC(=O)c2c1c1c(c3[nH]c4ccccc4c23)-c2ccccc2C1
ZINC000000008982,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC=O)cccc2-3)cc1
ZINC000000008983,Fc1ccc2c([C@H]3CNCC[C@@H]3F)c(-c3ccccc3)[nH]c2c1
ZINC000000008984,CC(=O)NN(C(=O)NCc1ccccc1)c1nccs1
ZINC000000008985,Clc1ccc(-c2cn3c(n2)oc2cc(Cl)ccc23)cc1
ZINC000000008986,CNCc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1
ZINC000000008987,N=C(N)c1cc2c(Nc3ncccn3)cccc2s1
ZINC000000008989,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)sn[n+]2[O-])cn1
ZINC000000008990,c1cncc(-c2cccc(-n3cnc4cc(-c5ccoc5)cnc43)c2)c1
ZINC000000008991,Nc1cc(-c2ccc(Cl)c(Cl)c2)cc2nc(C3=CCCO3)nn12
ZINC000000008992,O=C1C=C(N2CCOCC2)CN1c1ccc(Cl)cc1
ZINC000000008995,CC(C)(C)C1=C/C(=N/NC(=O)c2ccccc2)C=CC1=O
ZINC000000008996,Cc1ccc(-c2cc(NC[C@H](O)CN)c3ccccc3n2)cc1
ZINC000000008997,N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)cc(Cl)c1
ZINC000000008998,c1ccc(CSc2nnc(Nc3ccccc3)[nH]2)cc1
ZINC000000008999,CC1=CC[C@H]2[C@@H]1[C@@H]1OC(=O)[C@H](C)[C@@H]1CC[C@@]2(C)O
ZINC000000009001,CC(C)NC1=NS(=O)(=O)c2cc(Cl)sc2N1
ZINC000000009002,NC1=NC[C@H](COc2ccccc2Br)O1
ZINC000000009003,O=C(O)c1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
ZINC000000009005,NC(=O)CNC1Cc2ccccc2C1
ZINC000000009006,O=c1cc(-c2ccncc2)oc2c1ccc1ccccc12
ZINC000000009007,Cc1ccc(/N=C2\C(=O)C3=C(OC(C)(C)CC3)c3ccccc32)cc1
ZINC000000009008,O=C[C@H](CC(=O)O)NC(=O)c1cncc(Br)c1
ZINC000000009011,O=c1[nH]c(NCc2ccccc2)nc2[nH]ncc12
ZINC000000009012,CC(C)[C@@](O)(c1cccc(-c2ccc(F)cc2)c1)c1c[nH]cn1
ZINC000000009014,COc1ccc2cc(CC(=O)OCC(C)=O)ccc2c1
ZINC000000009016,COc1ccc(-c2cnc3ccnc(N)c3c2)cc1OC
ZINC000000009017,COC(=O)[C@H](Cc1c[nH]c2ccccc12)/N=C/c1ccc(O)cc1
ZINC000000009018,Cc1cc(C)c(/C=C2/C(=O)NN=C2c2cnccn2)[nH]1
ZINC000000009019,c1cc(-c2cnc3c(-c4ccsc4)cnn3c2)ncn1
ZINC000000009020,CCOC(=O)c1cc2c(O)cccc2n1C
ZINC000000009021,Clc1ccc2ncnc(N[C@H]3C[C@H]4CC[C@@H]3C4)c2c1
ZINC000000009022,C[C@H](NCCc1ccc(CCC(=O)O)cc1)[C@H](O)c1ccc(O)cc1
ZINC000000009023,Cc1c(C#N)cn(-c2ccccc2)c1C(=O)O
ZINC000000009025,CCc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(=S)[nH]c1=O
ZINC000000009026,c1ccc(Oc2ccc(Cc3nc4ccccc4[nH]3)cn2)cc1
ZINC000000009027,O=C(NCc1ccccc1)C1CCC(Cc2nc3ccccc3[nH]2)CC1
ZINC000000009029,CS(=O)(=O)c1ccc(-c2cc(Cl)nn2-c2ccccc2)cc1
ZINC000000009030,CC(C)(C)C(=O)OC[C@@H]1C=C(c2ccc(Cl)c(Cl)c2)C(=O)O1
ZINC000000009031,COC(=O)[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2C[C@H](O)[C@H]1N2C
ZINC000000009032,C[C@@H]1C(c2ccccc2)=C(c2ccc(S(C)(=O)=O)cc2)ON1C
ZINC000000009033,Clc1ccc2c(c1)N1CC[C@H](n3ccnc3)c3cccc(c31)S2
ZINC000000009035,CNC(=O)c1cnc(SC)nc1Nc1ccc2cn[nH]c2c1
ZINC000000009037,CCCc1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O
ZINC000000009038,O=C(N1CCCC1)n1oc(=O)c2c(F)cccc21
ZINC000000009039,CCCN1[C@@H](C)CN(c2cccc(S(C)(=O)=O)c2)C[C@H]1C
ZINC000000009040,CCCN1CCC(c2ccc(Cl)c(C(F)(F)F)c2)CC1
ZINC000000009041,COc1ccc(NC(=N)c2cccs2)cc1CN1CCC[C@H]1CO
ZINC000000009043,COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1O
ZINC000000009044,C1=C(c2cccnc2)[C@@H]2CC[C@H](CC1)N2
ZINC000000009048,N=C(N)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1
ZINC000000009049,CNC1=NC(=O)[C@@H]([C@H](C)c2c[nH]c3ccccc23)O1
ZINC000000009050,O=C(O)c1cccc2c1[nH]c1c3cc(Cl)ccc3oc21
ZINC000000009051,Nc1nc(Nc2ccccc2)sc1C(=O)C1CC1
ZINC000000009052,NCCc1c[nH]c2cc3c(cc12)C(=O)NCC3
ZINC000000009053,O=C(N/N=C/c1ccc(O)c2ccccc12)c1ccc(O)c(Cl)c1
ZINC000000009054,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1
ZINC000000009055,Fc1ccc(CN2CCC[C@H](Nc3ccc4[nH]ncc4c3)C2)cc1F
ZINC000000009056,CCNC(=O)Nc1nc2ccc(Cl)cc2s1
ZINC000000009057,CN1Cc2cccc3scc(c23)S1(=O)=O
ZINC000000009059,NC(=O)c1cccn2cc(-c3ccccc3)nc12
ZINC000000009061,O=C(O)[C@H]1Nc2cc(Cl)cc(Cl)c2[C@H]2C=CC[C@H]12
ZINC000000009063,c1ccc(C2=N[C@H](CN3CCN(c4ccccc4)CC3)CN2)cc1
ZINC000000009064,O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1
ZINC000000009065,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
ZINC000000009066,O=c1c2[nH]cnc2n(-c2ccccc2)c(=O)n1Cc1ccncc1
ZINC000000009067,COc1ccc2nc(C(N)=O)n(C3CC3)c2c1
ZINC000000009068,O=C(N[C@@H]1CN2CCC1CC2)c1ccc(-c2cccc(F)c2)o1
ZINC000000009069,Cc1cc(-c2nn[nH]n2)cc(C)c1Oc1ccc(O)c(C(C)C)c1
ZINC000000009070,O=C(c1ccc2c(c1)OCCO2)N1CCCCC1
ZINC000000009072,CCCN(CCC)[C@H]1Cc2cc(OCC)c(C(N)=O)cc2C1
ZINC000000009073,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
ZINC000000009074,Cn1c(=O)ccc2[nH]c(-c3cc4ccccc4[nH]c3=O)cc21
ZINC000000009075,COc1ccc2[nH]c(-c3cc4ccccc4[nH]c3=O)cc2n1
ZINC000000009076,CSc1nc(-c2ccccc2)c2c(n1)N(c1ccccc1)C(=O)NC2
ZINC000000009077,COC(=O)c1ccc([C@H](O)[C@H](C)OC(C)=O)cn1
ZINC000000009078,O=C(NO)[C@@H]1CN(Cc2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1
ZINC000000009079,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1
ZINC000000009080,C[C@H](NC(=O)[C@H]1CCc2[nH]cnc2C1)c1cccc2ccccc12
ZINC000000009081,C[C@@H](CCN1CCC(n2cnc3ccccc32)CC1)c1ccccc1
ZINC000000009082,COC(=O)[C@H]1c2c(oc3cc(CO)cc(O)c3c2=O)C=C[C@@H]1O
ZINC000000009083,Nc1ccn([C@@H]2S[C@H](CO)[C@H](O)[C@H]2O)c(=O)n1
ZINC000000009084,O=C1Cc2cc3c(cc2N1)[C@H]1CNC[C@@H]3C1
ZINC000000009085,CC(=O)N1C(=S)N(Cc2ccccc2)C(=O)[C@H]1C
ZINC000000009086,CC(=O)n1cc(F)c(=O)n(C(=O)c2ccccc2C)c1=O
ZINC000000009087,C[N+]1(C)CCN(c2ccc(Cl)nn2)CC1
ZINC000000009089,CC1=C(c2cc3c(C)cccc3s2)N2CCN=C2S1
ZINC000000009090,O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1
ZINC000000009091,N#Cc1ccccc1OC[C@H]1CCc2[nH]cnc2C1
ZINC000000009092,O=C(C/C=C/c1ccccc1)Nc1cccc(-n2ccnc2)c1
ZINC000000009093,N[C@@H]1CCSc2cc(C(=O)Nc3ccncc3)ccc21
ZINC000000009094,O=C(Nc1cccnc1)N1CCc2cc3c(cc21)CC3
ZINC000000009095,C[C@@H](N)Cc1c[nH]c2ccc(OC(=O)C(C)(C)C)cc12
ZINC000000009096,C[C@H](N)Cn1ncc2ccc(O)cc21
ZINC000000009097,C[C@@H](N)Cc1cn(C)c2ccc3c(c12)CCCO3
ZINC000000009098,Cc1nn(C[C@@H](C)N)c2cc(O)ccc12
ZINC000000009100,Cc1nc2c3c(ccn2c1C)[C@H](O)[C@](C)(O)[C@H](c1ccccc1)N3
ZINC000000009101,Oc1ccc2c(c1)Cc1cc3cc(O)ccc3c(Cl)c1-2
ZINC000000009102,CC(=O)c1cc(C)c(CC(=O)c2c(O)cc(C)oc2=O)s1
ZINC000000009103,Cn1ccc(-c2c[nH]c3ccccc23)c1
ZINC000000009104,O=C(c1cccnc1)N1CCC(c2ccccc2)=N1
ZINC000000009105,Nc1ncccc1NCc1ccc(Oc2ccc(F)cc2)cc1
ZINC000000009106,O=[N+]([O-])/C=C(\NC[C@@H]1CCCO1)NNc1ccc(Cl)cn1
ZINC000000009107,N=C(N)c1ccc2oc(CCc3cc4ccc(C(=N)N)cc4[nH]3)cc2c1
ZINC000000009108,Cc1nn(-c2ccccn2)c2[nH]c3cc(F)c(F)cc3c(=O)c12
ZINC000000009109,O=C(N/N=C/c1cccs1)c1ccc2c(c1)OCO2
ZINC000000009110,C=CC[C@H]1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
ZINC000000009111,O=C1C=CC(O)(c2nc3ccccc3s2)C=C1
ZINC000000009112,Cc1[nH]c2ccc(NC(=O)c3ccc(F)cc3)cc2c1CCN(C)C
ZINC000000009113,CC(=O)NC[C@@H]1CN(c2ccc3c(c2)COCc2cccn2-3)C(=O)O1
ZINC000000009114,Cn1c(NCCc2ccccc2)nc(-c2ccncc2)cc1=O
ZINC000000009115,CC(C)NC[C@H](O)CN1c2ccccc2CCc2ccccc21
ZINC000000009116,Cc1cc(OCC(=O)O)nc(-c2ccc3cc(O)ccc3c2)n1
ZINC000000009117,C[C@H]1C[C@H](Nc2ccccc2)c2ccccc2N1C(=O)c1cccs1
ZINC000000009118,O=C(O)c1ccc(-c2nn(Cc3cccc(Cl)c3)c(=S)[nH]2)cc1
ZINC000000009120,Oc1cccc(-c2cn[nH]n2)c1
ZINC000000009121,COC(=O)COc1ccc2c(c1)-c1nc3nonc3nc1C2=O
ZINC000000009122,Cc1cn(-c2ccc(N3C[C@@H](Cn4ncnn4)OC3=O)cc2F)cn1
ZINC000000009123,c1cncc(N2CC[C@H]3CN[C@H]3C2)c1
ZINC000000009124,Nc1nccn1CCc1cnc(Cl)c(Cl)c1
ZINC000000009125,CCSc1nc(-c2ccc(OC)c(OC)c2)cc2nccn12
ZINC000000009126,C=C1CC[C@H]2[C@H]3[C@@H](O)[C@H](O)[C@@H]4C[C@H](N)CC[C@@]4(C)[C@@H]3CC[C@]12C
ZINC000000009127,C1=NCCCN1Cc1cccnc1
ZINC000000009128,CCc1cc2c(ccc3cnn(C[C@H](C)N)c32)o1
ZINC000000009129,CC1=CC(=O)N(O)C(=O)/C1=C(\C)Nc1ccccc1N
ZINC000000009130,O=C(NO)[C@@H]1CCCCN1S(=O)(=O)Cc1ccc2ccccc2c1
ZINC000000009132,COc1ccccc1C(=O)Nc1ccnc2[nH]ncc12
ZINC000000009134,CC(C)=CC[C@@]12C(=O)O[C@@H]1CC=C2CO
ZINC000000009136,CC[C@@]1(c2ccccc2)Oc2cccnc2-n2cccc2C1=O
ZINC000000009137,CNC(=O)c1ccc(N2C[C@@H](CNC(C)=S)OC2=O)cc1F
ZINC000000009138,CC(=S)NC[C@@H]1CN(c2ccc(N(C)C=S)c(F)c2)C(=O)O1
ZINC000000009139,CC(=O)NC[C@@H]1CN(c2ccc3c(c2)C[C@H](C)N3C(=O)CO)C(=O)O1
ZINC000000009140,C[C@H](Oc1ccccc1-c1ccccc1)C1=NCCN1
ZINC000000009141,N#C[C@H](C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F
ZINC000000009142,Cc1cc(C(=O)O)sc1[C@H](N)C(=O)O
ZINC000000009143,CNC(=O)O[C@@H]1[C@@H](O)C=C2C=C3C(=C(C)C(=O)N3C)C[C@]2(C)[C@@H]1C
ZINC000000009144,COc1cccc(Oc2cncc(N3C[C@@H]4C[C@H]3CN4)c2)c1
ZINC000000009145,C=C[C@H](CC)c1ccc(C(C)C)cc(=O)c1O
ZINC000000009146,Cc1cc(=O)n2c(C(=O)Nc3cc(F)ccc3F)c[nH]c2c1
ZINC000000009147,Nc1cccc(-c2ccc3c(-c4cccnc4)coc3c2)c1
ZINC000000009148,Oc1cccc(-c2ccc3c(-c4cccnc4)csc3c2)c1
ZINC000000009149,N#Cc1c(N)[nH]c2ccc(Sc3ccc(O)cc3)cc12
ZINC000000009150,C[C@H](NC1CCC(c2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1
ZINC000000009151,NC1=N[C@@H](Cc2cccnc2)CS1
ZINC000000009152,COc1cccc2c(=O)[nH]c(COc3ccc(Cl)cc3)nc12
ZINC000000009153,COc1cc2c(cc1OC1CCCC1)C[C@@H](C(=O)O)CC2=O
ZINC000000009154,C[C@]12CC[C@@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)/C(=C(\F)CO)CC[C@H]12
ZINC000000009155,Fc1ccc(-c2cc(OCc3ccccn3)c3sccc3n2)cc1
ZINC000000009156,CNC1(COc2cccnc2)CC1
ZINC000000009158,CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000000009161,NC(=S)Nc1nsc(-c2ccccc2)n1
ZINC000000009162,COc1c2c(c(OC)c3ccccc13)[C@H](O)[C@@H](C(C)(C)O)O2
ZINC000000009163,Nn1c(Cn2ccc3ccccc32)n[nH]c1=S
ZINC000000009164,C=CC[N+](C)(C)c1ccccc1OC
ZINC000000009165,O=C1[C@@H]2[C@H]3C=C[C@H](C3)N2C(=O)N1c1cccc(C(F)(F)F)c1
ZINC000000009166,Nc1cc(-c2ccc(Cl)cc2)nc2[n+]1CCCC2
ZINC000000009167,CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O
ZINC000000009168,C1=Cc2c(ccc3[nH]c4c(c23)CCN(Cc2ccccc2)CC4)OC1
ZINC000000009171,O=c1[nH]c2c(Cc3nnn[nH]3)c3ccccc3n2c2ccccc12
ZINC000000009172,O=C(Nc1nc2ccccc2s1)c1ccc(Cl)c(Cl)c1
ZINC000000009173,CC(C)n1nnc(NC(=O)C(c2ccccc2)c2ccccc2)n1
ZINC000000009174,Nc1ncc(C#Cc2ccccc2)c(NC2CCC(O)CC2)n1
ZINC000000009177,Fc1ccc(-c2n[nH]c3ccc(-c4nn[nH]n4)cc23)cc1
ZINC000000009178,O=C(Cc1ccc2ncccc2c1)Nc1cn(C2CCC2)cn1
ZINC000000009179,Cc1cc2c(o1)c(C)cc1c(CO)cc(=O)n(C)c12
ZINC000000009181,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@H](CO)O3)c2n1
ZINC000000009183,CCN(CC)CC(=O)c1cc(C(=O)c2ccc3ccccc3c2)cn1C
ZINC000000009184,Cc1cn(Cc2cnc(C)c(O)c2CO)cn1
ZINC000000009185,C[C@@H](Sc1nc(N)c2cnn(-c3ccccc3)c2n1)C(N)=O
ZINC000000009186,O=S1(=O)Nc2ccccc2N1
ZINC000000009188,CCc1nn(C)c2ncc(C(N)=O)c(Nc3cccc(OC)c3)c12
ZINC000000009190,O=C1CCn2c(N3CCC(N4CCCCC4)CC3)nc3cccc1c32
ZINC000000009191,c1ccc(N2CCN(C[C@@H]3COC4(CCCCC4)O3)CC2)cc1
ZINC000000009192,COC(=O)C#Cc1ccc([N+](=O)[O-])cc1
ZINC000000009193,N#Cc1ccc(Cl)cc1OC1(c2ccccc2)CNC1
ZINC000000009194,CC(C)(C)OC(=O)N1Cc2[nH]nc(N)c2C1
ZINC000000009195,CC(C)N1CCC(Oc2ccc(N3CCN(C(C)C)CC3)cc2)CC1
ZINC000000009196,CC(=O)N1c2ccccc2[C@H](Nc2ccccc2C#N)C[C@@H]1C
ZINC000000009197,O=C(c1cc(-c2ccc(O)cc2F)nc2ccccc12)N1CCCC1
ZINC000000009198,N#Cc1ccc(N[C@H]2CN[C@@H](C(=O)N3CCC[C@@H]3C#N)C2)cc1Cl
ZINC000000009199,Cc1ccc2[nH]c(-c3c(O)[nH]c4cnccc4c3=O)nc2c1
ZINC000000009200,CNc1ccc(-c2nc3ccccc3s2)cc1
ZINC000000009201,CCc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1
ZINC000000009202,CC(C)(C)NC(=O)Sc1ccccc1C(=O)NCCC(N)=O
ZINC000000009203,C[C@@H]1Nc2ccc(-c3csc(C#N)c3)cc2C(C)(C)O1
ZINC000000009206,NS(=O)(=O)c1ccc(/C=C/c2ccc(F)cc2)cc1
ZINC000000009207,Cc1ccc2c(c1)-c1nc(-c3cccnc3)[nH]c1CCC2
ZINC000000009208,O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1ccc2[nH]cnc2c1
ZINC000000009209,Cc1cc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2[nH]1
ZINC000000009211,CC1=C(c2cccc3occc23)N2CCN=C2S1
ZINC000000009212,C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1C[C@@H]1OC(=O)C[C@@]12O
ZINC000000009213,CN1C(=O)C[C@@H](c2ccccc2)[C@H]1[C@H](O)C#Cc1ccccc1
ZINC000000009214,Cc1cc(OCCc2[nH]cnc2C)cc(-c2ccccc2CC(C)C)c1
ZINC000000009215,Cn1cncc1-c1ccnc(Nc2ccccc2)n1
ZINC000000009217,CN(C)C(=O)Oc1cccc(-c2cc(=O)c3ccccc3o2)c1
ZINC000000009219,O=C(c1cc2ccc(O)cc2[nH]1)N1CCC(Cc2ccccc2)CC1
ZINC000000009220,O=c1cc(-c2ccncc2)nc2n(CCc3ccccc3)ccn12
ZINC000000009221,O=C(O)Cc1cccc2c1Cc1c-2[nH]c(=O)c2nc(C(=O)O)cn12
ZINC000000009223,COC(=O)[C@H]1CC(C)(C)N(OC(C)=O)C1(C)C
ZINC000000009224,O=C1O[C@@H](c2cccc(O)c2O)C(c2ccccc2)=C1O
ZINC000000009225,Cc1cc(NCC(=O)Nc2ccccc2)c2ccccc2n1
ZINC000000009226,CCCN(CCC)C(=O)[C@]1(c2ccccc2)C[C@@H]1[C@@H](N)CC
ZINC000000009228,CC(=O)/C=C/Sc1nc(N)nc2nc[nH]c12
ZINC000000009230,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12
ZINC000000009231,CNC(=O)Nc1nc2cc(Cl)ccc2[nH]1
ZINC000000009232,COc1ccc(CS(=O)(=O)/C=C/c2c(OC)cccc2OC)cc1
ZINC000000009233,CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1C
ZINC000000009234,O=C(NO)[C@H]1CCS(=O)(=O)N1Cc1ccc(-c2ccccc2)cc1
ZINC000000009236,COc1cccc2sc(C3=C(CN(C)C)[C@H]4CC[C@@H]3C4)cc12
ZINC000000009237,Cc1ccc(Cl)cc1N1C(=O)CON(C)C1=S
ZINC000000009238,Fc1ccc(-c2c(-c3ccncc3)sc3nccn23)cc1F
ZINC000000009239,N#Cc1ccc(N2CCCC2)cc1C(F)(F)F
ZINC000000009240,Cc1nc(-c2ccc(OC[C@H](C)CO)c(C#N)c2)sc1C(=O)O
ZINC000000009241,CC(C)(C)[C@H](N)C(=O)N1CCC[C@@H]1C#N
ZINC000000009242,O=C(NCc1nc2ccccc2[nH]1)c1ncc2cccnc2c1O
ZINC000000009244,CC(C)(C)NC(=O)[C@H]1OC(=O)C=C1c1ccccc1
